text,label,origin
"Omw back to tampa from west palm, you hear what happened?",0,real
URGENT This is our 2nd attempt to contact U. Your £900 prize from YESTERDAY is still awaiting collection. To claim CALL NOW 09061702893,1,real
Pls help me tell Ashley that i cant find her number oh,0,real
U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094597,1,real
"Had your contract mobile 11 Mnths? Latest Motorola, Nokia etc. all FREE! Double Mins & Text on Orange tariffs. TEXT YES for callback, no to remove from records.",1,real
Never y lei... I v lazy... Got wat? Dat day ü send me da url cant work one...,0,real
Your parcel is held at customs. Pay Rs.99 customs duty via UPI to release it: tinyurl.com/upi-verify,1,synthetic
Are you plans with your family set in stone ?,0,real
"Dear customer, your SBI KYC will be blocked in 24 hours. Update now: bit.ly/3xK9z",1,synthetic
And popping &lt;#&gt; ibuprofens was no help.,0,real
Yo dude guess who just got arrested the other day,0,real
Your UPI Autopay mandate for Rs.2499 to BigBasket is due on 09-11-26.,0,synthetic
Rs.50000.00 debited from a/c **8593 on 08-01-26 to VPA merchant257@ybl. Avl bal Rs.39843.00. Not you? Call 1800686448.,0,synthetic
URGENT! We are trying to contact U Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050000460 from land line. Claim J89. po box245c2150pm,1,real
Rs.99.00 debited from a/c **3057 on 10-10-26 to VPA vendor556@okaxis. Avl bal Rs.83835.00. Not you? Call 1800358281.,0,synthetic
"Yeah we wouldn't leave for an hour at least, how's 4 sound?",0,real
Honey boo I'm missing u.,0,real
Will do. Was exhausted on train this morning. Too much wine and pie. You sleep well too,0,real
"Hi, this is Mandy Sullivan calling from HOTMIX FM...you are chosen to receive £5000.00 in our Easter Prize draw.....Please telephone 09041940223 to claim before 29/03/05 or your prize will be transferred to someone else....",1,real
"Hey...Great deal...Farm tour 9am to 5pm $95/pax, $50 deposit by 16 May",0,real
Will purchase d stuff today and mail to you. Do you have a po box number?,0,real
You unbelievable faglord,0,real
Save money on wedding lingerie at www.bridal.petticoatdreams.co.uk Choose from a superb selection with national delivery. Brought to you by WeddingFriend,1,real
I have sent Rs.499 to your account by mistake. Please accept the collect request to return it.,1,synthetic
You intrepid duo you! Have a great time and see you both soon. ,0,real
Ujhhhhhhh computer shipped out with address to sandiago and parantella lane. Wtf. Poop.,0,real
Ok..,0,real
Ok. So april. Cant wait,0,real
You have registered Sinco as Payee. Log in at icicibank.com and enter URN  &lt;#&gt;  to confirm. Beware of frauds. Do NOT share or disclose URN to anyone.,0,real
Its a part of checking IQ,0,real
We walked from my moms. Right on stagwood pass right on winterstone left on victors hill. Address is &lt;#&gt;,0,real
She left it very vague. She just said she would inform the person in accounting about the delayed rent and that i should discuss with the housing agency about my renting another place. But checking online now and all places around usc are  &lt;#&gt;  and up,0,real
"FRAN I DECIDED 2 GO N E WAY IM COMPLETELY BROKE AN KNACKERED I GOT UP BOUT 3 C U 2MRW LOVE JANX P.S THIS IS MY DADS FONE, -NO CREDIT",0,real
Your credits have been topped up for http://www.bubbletext.com Your renewal Pin is tgxxrz,1,real
Rs.4999 withdrawn from ATM **6260 on 22-02-26. Avl bal Rs.91421. Not you? Call 1800449499.,0,synthetic
"We have sent JD for Customer Service cum Accounts Executive to ur mail id, For details contact us",0,real
Oic cos me n my sis got no lunch today my dad went out... So dunno whether 2 eat in sch or wat...,0,real
Payment of Rs.999 to Airtel was successful. Txn ID T2549972386.,0,synthetic
How much she payed. Suganya.,0,real
"YOU VE WON! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins",1,real
"Excellent, I'll see what riley's plans are",0,real
Glad to see your reply.,0,real
Recharge successful! Rs.50000 plan activated. Enjoy uninterrupted service.,0,synthetic
Congratulations! You won Rs.499 lottery. Send Rs.499 processing fee via UPI to claim.,1,synthetic
Are you this much buzy,0,real
Mmm so yummy babe ... Nice jolt to the suzy,0,real
You busy or can I come by at some point and figure out what we're doing tomorrow,0,real
I calls you later. Afternoon onwords mtnl service get problem in south mumbai. I can hear you but you cann't listen me.,0,real
"FREE NOKIA Or Motorola with upto 12mths 1/2price linerental, 500 FREE x-net mins&100txt/mth FREE B'tooth*. Call Mobileupd8 on 08001950382 or call 2optout/D3WV",1,real
LOL what happens in Vegas stays in vegas,0,real
I dont know oh. Hopefully this month.,0,real
"Fighting with the world is easy, u either win or lose bt fightng with some1 who is close to u is dificult if u lose - u lose if u win - u still lose.",0,real
Ok... But bag again..,0,real
Huh means computational science... Y they like dat one push here n there...,0,real
"FR'NDSHIP is like a needle of a clock. Though V r in d same clock, V r nt able 2 met. Evn if V meet,itz only 4few seconds. Bt V alwys stay conected. Gud 9t;-)",0,real
The 2 oz guy is being kinda flaky but one friend is interested in picking up $ &lt;#&gt;  worth tonight if possible,0,real
Your OTP for Kotak Bank NetBanking login is 162790. Valid for 10 mins. Do not share this with anyone.,0,synthetic
Have you heard about that job? I'm going to that wildlife talk again tonight if u want2come. Its that2worzels and a wizzle or whatever it is?! ,0,real
Hi its LUCY Hubby at meetins all day Fri & I will B alone at hotel U fancy cumin over? Pls leave msg 2day 09099726395 Lucy x Calls£1/minMobsmoreLKPOBOX177HP51FL,1,real
I have sent Rs.499 to your account by mistake. Please accept the collect request to return it.,1,synthetic
"Cool, text me when you're ready",0,real
Rs.49 withdrawn from ATM **7397 on 09-03-26. Avl bal Rs.75819. Not you? Call 1800139673.,0,synthetic
We not leaving yet. Ok lor then we go elsewhere n eat. U thk...,0,real
But if she.s drinkin i'm ok.,0,real
"I've got ten bucks, jay is being noncomittal",0,real
No. To be nosy I guess. Idk am I over reacting if I'm freaked?,0,real
Lol enjoy role playing much?,0,real
http//tms. widelive.com/index. wml?id=820554ad0a1705572711&first=true¡C C Ringtone¡,1,real
"Bloody hell, cant believe you forgot my surname Mr . Ill give u a clue, its spanish and begins with m... ",0,real
"Haha yeah, 2 oz is kind of a shitload",0,real
Yup... I havent been there before... You want to go for the yoga? I can call up to book ,0,real
Petey boy whereare you me and all your friendsare in theKingshead come down if you canlove Nic,0,real
Your OTP for Axis Bank NetBanking login is 200331. Valid for 10 mins. Do not share this with anyone.,0,synthetic
Yeah you should. I think you can use your gt atm now to register. Not sure but if there's anyway i can help let me know. But when you do be sure you are ready.,0,real
Were somewhere on Fredericksburg,0,real
Rs.49 credited to your a/c **9548 on 07-08-26 via UPI. Avl bal Rs.86778.,0,synthetic
Gettin rdy to ship comp,0,real
Kent vale lor... Ü wait 4 me there ar?,0,real
Your ICICI Bank Credit Card statement of Rs.999 is generated. Due date 20-11-26.,0,synthetic
Today i'm not workin but not free oso... Gee... Thgt u workin at ur fren's shop ? ,0,real
Your UPI PIN needs verification. Enter your PIN here: tinyurl.com/upi-verify,1,synthetic
"Oh, the grand is having a bit of a party but it doesn't mention any cover charge so it's probably first come first served",0,real
"Go until jurong point, crazy.. Available only in bugis n great world la e buffet... Cine there got amore wat...",0,real
Cold. Dont be sad dear,0,real
Oops i thk i dun haf enuff... I go check then tell ü..,0,real
This pen thing is beyond a joke. Wont a Biro do? Don't do a masters as can't do this ever again! ,0,real
Ok then u tell me wat time u coming later lor.,0,real
May b approve panalam...but it should have more posts..,0,real
Got it! It looks scrumptious... daddy wants to eat you all night long!,0,real
Then why you not responding,0,real
"Nah, I'm a perpetual DD",0,real
And now electricity just went out fml.,0,real
Watching tv now. I got new job :),0,real
Ha... Then we must walk to everywhere... Cannot take tram. My cousin said can walk to vic market from our hotel ,0,real
K fyi x has a ride early tomorrow morning but he's crashing at our place tonight,0,real
Recharge successful! Rs.199 plan activated. Enjoy uninterrupted service.,0,synthetic
Download TeamViewer QuickSupport so our engineer can fix your account issue immediately.,1,synthetic
How are you babes. Hope your doing ok. I had a shit nights sleep. I fell asleep at 5.Im knackered and im dreading work tonight. What are thou upto tonight. X,0,real
"I don't know, same thing that's wrong everyso often, he panicks starts goin on bout not bein good enough …",0,real
2mro i am not coming to gym machan. Goodnight.,0,real
88066 FROM 88066 LOST 3POUND HELP,1,real
URGENT: Your SBI account KYC has expired. Click tinyurl.com/upi-verify to avoid suspension.,1,synthetic
Otherwise had part time job na-tuition..,0,real
Ha ha cool cool chikku chikku:-):-DB-),0,real
Rs.499 credited to your a/c **9063 on 04-07-26 via UPI. Avl bal Rs.27950.,0,synthetic
Haven't left yet so probably gonna be here til dinner,0,real
When did dad get back.,0,real
"ou are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a £500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18",1,real
Your UPI PIN needs verification. Enter your PIN here: tinyurl.com/upi-verify,1,synthetic
UR awarded a City Break and could WIN a £200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 £1.50perWKsub,1,real
Yup i thk so until e shop closes lor.,0,real
"By the way, 'rencontre' is to meet again. Mountains dont....",0,real
Excellent! Are you ready to moan and scream in ecstasy?,0,real
This is ICICI Bank support. Please install AnyDesk and share your screen so we can process your refund.,1,synthetic
"Wishing you and your family Merry ""X"" mas and HAPPY NEW Year in advance..",0,real
I got your back! Do you have any dislikes in bed?,0,real
Dad says hurry the hell up,0,real
Im good! I have been thinking about you...,0,real
Anything lar then ü not going home 4 dinner?,0,real
<Forwarded from 21870000>Hi - this is your Mailbox Messaging SMS alert. You have 4 messages. You have 21 matches. Please call back on 09056242159 to retrieve your messages and matches,1,real
Yo guess what I just dropped,0,real
Sorry i cant take your call right now. It so happens that there r 2waxsto do wat you want. She can come and ill get her medical insurance. And she'll be able to deliver and have basic care. I'm currently shopping for the right medical insurance for her. So just give me til friday morning. Thats when i.ll see the major person that can guide me to the right insurance.,0,real
E admin building there? I might b slightly earlier... I'll call u when i'm reaching...,0,real
"Your free ringtone is waiting to be collected. Simply text the password ""MIX"" to 85069 to verify. Get Usher and Britney. FML, PO Box 5249, MK17 92H. 450Ppw 16",1,real
"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= ***** unsubscribe with STOP. no extra charge. help:08700469649. PO BOX420. IP4 5WE",1,real
I cant pick the phone right now. Pls send a message,0,real
Y?WHERE U AT DOGBREATH? ITS JUST SOUNDING LIKE JAN C THATS AL!!!!!!!!!,0,real
Cos darren say ü considering mah so i ask ü...,0,real
You've received a cashback of Rs.4999. Pay Rs.99 activation fee to unlock it.,1,synthetic
Lmao ok I wont be needing u to do my hair anymore.,0,real
Rs.499.00 debited from a/c **7369 on 03-09-26 to VPA shop415@ybl. Avl bal Rs.70484.00. Not you? Call 1800612997.,0,synthetic
Do have a nice day today. I love you so dearly.,0,real
Ok ill tell the company,0,real
Rs.2499 withdrawn from ATM **9955 on 24-10-26. Avl bal Rs.25862. Not you? Call 1800891787.,0,synthetic
Depends on individual lor e hair dresser say pretty but my parents say look gong. U kaypoh.. I also dunno wat she collecting.,0,real
Probably a couple hours tops,0,real
Job offer: Earn Rs.999/day from home. Register by paying a refundable Rs.499 deposit.,1,synthetic
Last chance 2 claim ur £150 worth of discount vouchers-Text YES to 85023 now!SavaMob-member offers mobile T Cs 08717898035. £3.00 Sub. 16 . Remove txt X or STOP,1,real
You still at grand prix?,0,real
Your Kotak Bank Credit Card statement of Rs.99 is generated. Due date 06-11-26.,0,synthetic
